<<<<<<< HEAD
 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Journeys originating on NR,,,,,,,,,,
From,,To,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday Total
625,King's Cross St. Pancras      ,731,Tower Hill                    ,9,149,310,110,90,8,676
625,King's Cross St. Pancras      ,733,Tufnell Park                  ,0,0,54,64,0,0,118
625,King's Cross St. Pancras      ,734,Turnham Green                 ,0,0,22,92,0,0,114
625,King's Cross St. Pancras      ,735,Turnpike Lane                 ,19,122,127,23,8,0,299
625,King's Cross St. Pancras      ,740,Uxbridge                      ,0,20,116,0,0,0,136
625,King's Cross St. Pancras      ,777,Vauxhall                      ,122,537,867,517,510,91,2645
625,King's Cross St. Pancras      ,741,Victoria                      ,139,1520,1792,461,801,182,4895
625,King's Cross St. Pancras      ,742,Walthamstow Central           ,0,49,125,22,72,0,267
625,King's Cross St. Pancras      ,743,Wanstead                      ,0,0,0,6,0,0,6
625,King's Cross St. Pancras      ,745,Warren Street                 ,16,207,664,93,0,0,981
625,King's Cross St. Pancras      ,746,Warwick Avenue                ,0,0,0,34,0,0,34
625,King's Cross St. Pancras      ,747,Waterloo                      ,57,135,938,457,167,52,1805
625,King's Cross St. Pancras      ,752,Wembley Park                  ,2,87,62,61,0,0,213
625,King's Cross St. Pancras      ,755,West Brompton                 ,7,13,3,20,7,0,50
625,King's Cross St. Pancras      ,756,West Finchley                 ,0,0,23,0,0,0,23
625,King's Cross St. Pancras      ,757,West Ham                      ,0,0,12,0,0,0,12
625,King's Cross St. Pancras      ,760,West Kensington               ,0,0,0,43,0,0,43
625,King's Cross St. Pancras      ,754,Westbourne Park               ,0,63,0,0,10,0,74
625,King's Cross St. Pancras      ,761,Westminster                   ,39,258,141,254,92,75,860
625,King's Cross St. Pancras      ,764,White City                    ,0,33,30,0,0,0,63
625,King's Cross St. Pancras      ,763,Whitechapel                   ,11,31,128,1,1,2,174
625,King's Cross St. Pancras      ,765,Willesden Green               ,0,1,0,47,38,55,141
625,King's Cross St. Pancras      ,768,Wimbledon Park                ,0,33,0,0,0,0,33
625,King's Cross St. Pancras      ,770,Wood Green                    ,4,139,0,17,27,0,187
625,King's Cross St. Pancras      ,599,Wood Lane                     ,44,169,171,0,0,0,384
625,King's Cross St. Pancras      ,769,Woodford                      ,23,9,13,15,0,0,60
625,King's Cross St. Pancras      ,771,Woodside Park                 ,0,0,0,0,0,0,0
629,Lancaster Gate                ,513,Bank / Monument               ,30,412,63,0,0,0,505
629,Lancaster Gate                ,517,Bayswater                     ,0,0,27,0,0,0,27
629,Lancaster Gate                ,520,Bethnal Green                 ,0,0,0,21,0,0,21
629,Lancaster Gate                ,524,Bond Street                   ,0,0,8,0,0,0,8
629,Lancaster Gate                ,852,Canary Wharf                  ,0,0,18,0,0,0,18
629,Lancaster Gate                ,541,Chancery Lane                 ,0,251,9,0,0,0,261
629,Lancaster Gate                ,607,Holborn                       ,7,127,13,0,0,0,148
629,Lancaster Gate                ,608,Holland Park                  ,0,6,0,0,0,0,6
629,Lancaster Gate                ,633,Leytonstone                   ,0,0,0,0,0,0,0
629,Lancaster Gate                ,634,Liverpool Street              ,10,49,0,7,0,0,67
629,Lancaster Gate                ,640,Marble Arch                   ,0,12,0,0,0,0,12
629,Lancaster Gate                ,642,Mile End                      ,0,1,0,0,0,0,1
629,Lancaster Gate                ,669,Oxford Circus                 ,0,9,2,0,0,0,11
629,Lancaster Gate                ,670,Paddington                    ,0,8,0,0,0,0,8
629,Lancaster Gate                ,697,St. Paul's                    ,23,158,42,0,0,0,222
629,Lancaster Gate                ,719,Stratford                     ,0,26,0,0,0,0,26
629,Lancaster Gate                ,728,Tottenham Court Road          ,7,100,30,0,0,0,137
629,Lancaster Gate                ,764,White City                    ,5,9,0,0,7,2,22
629,Lancaster Gate                ,771,Woodside Park                 ,0,2,0,0,0,0,2
633,Leytonstone                   ,788,Canada Water                  ,0,0,0,39,0,0,39
633,Leytonstone                   ,565,East Finchley                 ,0,16,0,0,0,0,16
633,Leytonstone                   ,572,Epping                        ,0,10,0,0,0,0,10
633,Leytonstone                   ,634,Liverpool Street              ,0,0,0,27,0,0,27
633,Leytonstone                   ,635,London Bridge                 ,0,0,13,0,0,0,13
633,Leytonstone                   ,712,South Woodford                ,0,27,0,0,0,0,27
633,Leytonstone                   ,719,Stratford                     ,0,0,39,11,0,0,50
633,Leytonstone                   ,763,Whitechapel                   ,0,0,0,0,7,0,7
633,Leytonstone                   ,769,Woodford                      ,0,0,0,0,0,0,0
634,Liverpool Street              ,502,Aldgate                       ,17,244,41,0,0,0,302
634,Liverpool Street              ,503,Aldgate East                  ,0,71,70,50,0,0,191
634,Liverpool Street              ,506,Amersham                      ,0,0,4,0,0,0,4
634,Liverpool Street              ,507,Angel                         ,12,159,132,57,0,0,360
634,Liverpool Street              ,508,Archway                       ,0,4,25,0,0,0,29
634,Liverpool Street              ,509,Arnos Grove                   ,0,0,0,0,0,18,18
634,Liverpool Street              ,510,Arsenal                       ,0,0,22,0,0,0,22
634,Liverpool Street              ,511,Baker Street                  ,55,578,208,201,53,5,1101
634,Liverpool Street              ,512,Balham                        ,11,34,7,0,33,16,100
634,Liverpool Street              ,513,Bank / Monument               ,207,821,200,665,14,10,1917
634,Liverpool Street              ,501,Barbican                      ,52,487,249,90,14,16,908
634,Liverpool Street              ,514,Barking                       ,0,11,22,0,0,0,33
634,Liverpool Street              ,516,Barons Court                  ,0,22,0,5,0,0,27
634,Liverpool Street              ,519,Belsize Park                  ,0,0,2,0,0,0,2
634,Liverpool Street              ,787,Bermondsey                    ,0,0,31,0,0,0,31
634,Liverpool Street              ,520,Bethnal Green                 ,0,40,50,23,0,0,113
634,Liverpool Street              ,521,Blackfriars                   ,20,365,73,51,0,0,509
634,Liverpool Street              ,524,Bond Street                   ,39,643,408,71,0,0,1160
634,Liverpool Street              ,525,Borough                       ,2,66,3,0,0,0,71
634,Liverpool Street              ,528,Bow Road                      ,0,54,45,18,0,0,117
634,Liverpool Street              ,778,Brixton                       ,0,8,45,124,73,1,251
634,Liverpool Street              ,530,Bromley-by-Bow                ,0,21,30,0,0,0,51
634,Liverpool Street              ,532,Burnt Oak                     ,0,0,1,0,0,0,1
634,Liverpool Street              ,534,Caledonian Road               ,0,26,3,0,0,0,29
634,Liverpool Street              ,535,Camden Town                   ,3,67,72,13,0,0,154
634,Liverpool Street              ,788,Canada Water                  ,0,0,85,0,0,4,89
634,Liverpool Street              ,852,Canary Wharf                  ,0,186,0,0,0,0,186
634,Liverpool Street              ,540,Chalk Farm                    ,0,0,15,0,0,0,15
634,Liverpool Street              ,541,Chancery Lane                 ,59,1163,341,142,0,0,1705
634,Liverpool Street              ,718,Charing Cross                 ,0,15,79,19,31,0,144
634,Liverpool Street              ,544,Chigwell                      ,0,0,0,0,10,0,10
634,Liverpool Street              ,545,Chiswick Park                 ,0,0,19,0,0,0,19
634,Liverpool Street              ,548,Clapham North                 ,0,3,0,0,0,0,3
634,Liverpool Street              ,549,Clapham South                 ,0,19,0,28,0,0,47
634,Liverpool Street              ,550,Cockfosters                   ,0,0,51,0,0,0,51
634,Liverpool Street              ,551,Colindale                     ,22,15,0,0,0,0,37
634,Liverpool Street              ,553,Covent Garden                 ,4,20,132,70,0,0,225
634,Liverpool Street              ,555,Dagenham East                 ,0,0,4,0,0,0,4
634,Liverpool Street              ,556,Dagenham Heathway             ,0,4,0,0,0,0,4
634,Liverpool Street              ,558,Dollis Hill                   ,0,0,0,0,5,0,5
634,Liverpool Street              ,560,Ealing Broadway               ,0,10,36,6,0,0,52
634,Liverpool Street              ,562,Earl's Court                  ,6,72,92,0,0,0,170
634,Liverpool Street              ,563,East Acton                    ,1,26,11,0,0,0,37
634,Liverpool Street              ,565,East Finchley                 ,0,0,0,44,0,0,44
634,Liverpool Street              ,567,East Putney                   ,0,0,0,7,0,0,7
634,Liverpool Street              ,564,Eastcote                      ,8,1,0,0,1,0,10
634,Liverpool Street              ,568,Edgware                       ,0,41,1,0,0,0,41
634,Liverpool Street              ,774,Edgware Road (Bak)            ,0,15,0,10,0,0,26
634,Liverpool Street              ,569,Edgware Road (Cir)            ,24,226,84,54,51,15,454
634,Liverpool Street              ,570,Elephant & Castle             ,8,85,59,55,32,16,254
634,Liverpool Street              ,542,Embankment                    ,22,286,213,146,0,0,666
634,Liverpool Street              ,572,Epping                        ,0,7,5,0,0,0,11
634,Liverpool Street              ,574,Euston                        ,0,103,18,193,69,13,397
634,Liverpool Street              ,575,Euston Square                 ,102,1029,352,290,53,26,1852
634,Liverpool Street              ,577,Farringdon                    ,56,1418,409,122,67,43,2116
634,Liverpool Street              ,579,Finchley Road                 ,0,31,6,24,0,0,61
634,Liverpool Street              ,580,Finsbury Park                 ,0,0,0,0,24,0,24
634,Liverpool Street              ,581,Fulham Broadway               ,0,13,56,16,0,0,85
634,Liverpool Street              ,582,Gants Hill                    ,14,24,8,23,0,0,68
634,Liverpool Street              ,583,Gloucester Road               ,4,72,41,40,0,0,156
634,Liverpool Street              ,584,Golders Green                 ,0,3,11,0,0,0,14
634,Liverpool Street              ,585,Goldhawk Road                 ,0,0,0,0,4,2,5
634,Liverpool Street              ,586,Goodge Street                 ,2,49,32,0,0,0,84
634,Liverpool Street              ,588,Great Portland Street         ,31,452,208,0,0,0,690
634,Liverpool Street              ,590,Green Park                    ,19,517,193,39,0,0,768
634,Liverpool Street              ,589,Greenford                     ,0,2,0,0,0,0,2
634,Liverpool Street              ,591,Gunnersbury                   ,4,0,0,0,0,0,4
634,Liverpool Street              ,593,Hammersmith (Dis)             ,2,15,21,22,8,0,69
634,Liverpool Street              ,773,Hammersmith (H&C)             ,21,247,124,39,0,14,445
634,Liverpool Street              ,594,Hampstead                     ,0,0,0,0,0,0,0
634,Liverpool Street              ,595,Hanger Lane                   ,0,1,0,0,0,0,1
634,Liverpool Street              ,598,Harrow-on-the-Hill            ,5,29,14,14,20,0,82
634,Liverpool Street              ,780,Heathrow Terminals 123        ,2,42,66,0,0,0,110
634,Liverpool Street              ,602,High Barnet                   ,0,0,0,13,0,0,13
634,Liverpool Street              ,605,High Street Kensington        ,24,123,70,74,0,0,291
634,Liverpool Street              ,603,Highbury & Islington          ,0,24,2,0,0,0,26
634,Liverpool Street              ,604,Highgate                      ,0,21,14,0,0,0,35
634,Liverpool Street              ,606,Hillingdon                    ,0,0,0,0,0,0,0
634,Liverpool Street              ,607,Holborn                       ,40,1527,817,188,5,0,2576
634,Liverpool Street              ,608,Holland Park                  ,0,2,16,6,8,0,31
634,Liverpool Street              ,609,Holloway Road                 ,0,40,1,0,0,0,41
634,Liverpool Street              ,611,Hounslow Central              ,11,8,0,0,0,0,19
634,Liverpool Street              ,614,Hyde Park Corner              ,9,19,84,10,0,0,123
634,Liverpool Street              ,616,Kennington                    ,3,22,0,0,0,0,25
634,Liverpool Street              ,619,Kentish Town                  ,0,0,14,0,0,0,14
634,Liverpool Street              ,621,Kew Gardens                   ,0,1,14,0,0,0,15
634,Liverpool Street              ,622,Kilburn                       ,0,2,16,107,0,0,126
634,Liverpool Street              ,623,Kilburn Park                  ,2,18,0,0,0,0,20
634,Liverpool Street              ,625,King's Cross St. Pancras      ,185,1591,218,105,0,27,2125
634,Liverpool Street              ,626,Knightsbridge                 ,2,64,69,86,0,0,221
634,Liverpool Street              ,627,Ladbroke Grove                ,0,29,22,0,0,0,51
634,Liverpool Street              ,628,Lambeth North                 ,0,14,10,21,0,0,45
634,Liverpool Street              ,629,Lancaster Gate                ,18,62,0,7,122,0,210
634,Liverpool Street              ,630,Latimer Road                  ,0,32,0,27,0,0,58
634,Liverpool Street              ,631,Leicester Square              ,7,70,4,42,68,0,191
634,Liverpool Street              ,632,Leyton                        ,0,0,0,2,16,0,18
634,Liverpool Street              ,633,Leytonstone                   ,0,17,22,0,0,0,39
634,Liverpool Street              ,635,London Bridge                 ,16,303,337,310,55,16,1037
634,Liverpool Street              ,637,Maida Vale                    ,0,0,17,0,0,1,17
634,Liverpool Street              ,639,Mansion House                 ,0,0,20,0,0,0,20
634,Liverpool Street              ,640,Marble Arch                   ,33,154,173,255,8,0,623
634,Liverpool Street              ,641,Marylebone                    ,6,52,7,5,12,0,82
634,Liverpool Street              ,642,Mile End                      ,17,106,80,0,105,23,330
634,Liverpool Street              ,643,Mill Hill East                ,0,0,49,0,0,0,49
634,Liverpool Street              ,645,Moorgate                      ,0,145,259,44,31,0,478
634,Liverpool Street              ,647,Morden                        ,0,0,0,0,1,0,1
634,Liverpool Street              ,648,Mornington Crescent           ,0,32,16,0,6,0,56
634,Liverpool Street              ,649,Neasden                       ,1,5,0,0,0,0,6
634,Liverpool Street              ,653,North Acton                   ,28,106,67,0,0,0,201
